age,workclass,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income
29, Private,13, Never-married, Sales, Own-child, White, Male,40, United-States, <=50K
33, Private,4, Never-married, Sales, Not-in-family, White, Male,43, Mexico, <=50K
32, Local-gov,9, Never-married, Transport-moving, Unmarried, Black, Female,37, United-States, <=50K
37, Private,9, Never-married, Other-service, Unmarried, White, Female,35, United-States, <=50K
26, State-gov,14, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
27, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
48, Private,8, Widowed, Handlers-cleaners, Unmarried, White, Female,50, United-States, <=50K
38, State-gov,10, Divorced, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
55, Private,16, Never-married, Prof-specialty, Not-in-family, White, Male,40, England, <=50K
37, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,38, Puerto-Rico, <=50K
60, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
28, Local-gov,9, Never-married, Handlers-cleaners, Other-relative, Black, Male,40, United-States, <=50K
25, Private,9, Never-married, Prof-specialty, Own-child, White, Male,40, United-States, <=50K
31, Private,13, Never-married, Tech-support, Not-in-family, White, Male,45, United-States, <=50K
38, State-gov,10, Divorced, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K
19, Private,7, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
43, Private,3, Separated, Machine-op-inspct, Not-in-family, White, Female,40, Mexico, <=50K
35, Private,9, Married-civ-spouse, Other-service, Other-relative, Black, Male,40, United-States, <=50K
24, Local-gov,9, Divorced, Protective-serv, Unmarried, Black, Female,40, United-States, <=50K
34, Private,7, Never-married, Machine-op-inspct, Own-child, Black, Male,45, United-States, <=50K
53, Private,13, Married-civ-spouse, Other-service, Husband, White, Male,35, United-States, <=50K
52, Self-emp-not-inc,10, Widowed, Craft-repair, Not-in-family, Black, Male,35, United-States, <=50K
49, Local-gov,9, Divorced, Other-service, Unmarried, White, Female,40, United-States, <=50K
56, Private,13, Divorced, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
30, State-gov,10, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
20, Private,10, Never-married, Adm-clerical, Own-child, White, Male,35, United-States, <=50K
44, Private,9, Never-married, Other-service, Unmarried, Black, Female,38, United-States, <=50K
29, Private,8, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,50, China, <=50K
41, Private,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, United-States, <=50K
57, Private,10, Divorced, Other-service, Not-in-family, White, Female,38, United-States, <=50K
42, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
30, Local-gov,14, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
31, Federal-gov,9, Never-married, Adm-clerical, Own-child, White, Male,35, United-States, <=50K
46, Private,10, Divorced, Sales, Not-in-family, White, Male,50, United-States, <=50K
70, Private,4, Widowed, Other-service, Not-in-family, White, Female,35, United-States, <=50K
37, Private,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,40, Iran, <=50K
71, Private,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
65, Private,10, Widowed, Sales, Other-relative, White, Female,45, United-States, <=50K
27, Private,13, Never-married, Sales, Own-child, White, Male,40, United-States, <=50K
55, Private,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,45, United-States, <=50K
47, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
35, Private,9, Divorced, Handlers-cleaners, Unmarried, White, Female,40, United-States, <=50K
41, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
24, Private,13, Divorced, Transport-moving, Unmarried, White, Female,40, United-States, <=50K
56, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,35, United-States, <=50K
55, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,50, United-States, <=50K
30, Federal-gov,13, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,45, United-States, <=50K
47, Private,12, Divorced, Transport-moving, Not-in-family, Black, Male,40, United-States, <=50K
19, Private,7, Never-married, Other-service, Not-in-family, Black, Male,40, United-States, <=50K
21, Private,13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,45, United-States, <=50K
31, Private,10, Separated, Sales, Unmarried, White, Female,40, Mexico, <=50K
49, Private,10, Divorced, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
31, Private,6, Separated, Other-service, Unmarried, White, Female,40, United-States, <=50K
27, Self-emp-not-inc,10, Never-married, Craft-repair, Not-in-family, White, Male,35, United-States, <=50K
33, Private,10, Divorced, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K
30, Private,9, Divorced, Other-service, Unmarried, White, Female,38, United-States, <=50K
30, Self-emp-not-inc,12, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
58, Private,8, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
34, Private,10, Divorced, Handlers-cleaners, Unmarried, White, Female,40, United-States, <=50K
35, Private,12, Divorced, Other-service, Unmarried, White, Female,50, United-States, <=50K
51, Private,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, <=50K
25, Private,10, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,40, United-States, <=50K
29, Local-gov,9, Never-married, Transport-moving, Own-child, White, Female,37, United-States, <=50K
26, Private,8, Married-civ-spouse, Priv-house-serv, Wife, Other, Female,40, Dominican-Republic, <=50K
33, Private,8, Never-married, Sales, Other-relative, White, Female,40, Mexico, <=50K
60, Private,9, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, <=50K
40, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
46, State-gov,14, Never-married, Exec-managerial, Not-in-family, White, Male,38, United-States, <=50K
38, Local-gov,10, Married-spouse-absent, Exec-managerial, Unmarried, Black, Female,35, United-States, <=50K
26, Local-gov,9, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
31, Private,10, Married-civ-spouse, Exec-managerial, Own-child, White, Male,50, United-States, <=50K
52, Private,3, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Mexico, <=50K
41, Federal-gov,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,35, United-States, <=50K
58, Private,6, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
26, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, <=50K
37, Local-gov,11, Married-civ-spouse, Protective-serv, Husband, Black, Male,40, United-States, <=50K
31, Private,9, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
46, Private,10, Divorced, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
26, Private,9, Never-married, Other-service, Other-relative, White, Male,40, United-States, <=50K
41, Local-gov,11, Divorced, Craft-repair, Unmarried, White, Female,45, United-States, <=50K
58, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
22, Private,9, Married-spouse-absent, Other-service, Other-relative, Black, Female,35, Puerto-Rico, <=50K
46, Federal-gov,10, Divorced, Tech-support, Not-in-family, White, Male,40, United-States, <=50K
29, Private,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,40, United-States, <=50K
44, Self-emp-not-inc,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
33, Local-gov,9, Divorced, Other-service, Own-child, Black, Female,40, United-States, <=50K
43, Private,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
32, State-gov,10, Never-married, Adm-clerical, Not-in-family, White, Male,38, United-States, <=50K
24, Private,10, Never-married, Machine-op-inspct, Own-child, Black, Female,45, United-States, <=50K
51, Private,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
45, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
33, Private,9, Divorced, Craft-repair, Not-in-family, White, Female,40, United-States, <=50K
40, Self-emp-not-inc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
28, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,35, United-States, <=50K
53, Private,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
35, Self-emp-not-inc,9, Never-married, Sales, Unmarried, Black, Female,38, Germany, <=50K
28, State-gov,15, Never-married, Prof-specialty, Unmarried, White, Male,40, United-States, <=50K
47, Private,14, Divorced, Exec-managerial, Not-in-family, White, Female,50, United-States, <=50K
42, Private,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States, <=50K
20, Private,9, Never-married, Machine-op-inspct, Own-child, Black, Male,40, United-States, <=50K
55, Private,13, Widowed, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
41, Local-gov,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,40, United-States, <=50K
46, Private,3, Married-civ-spouse, Craft-repair, Wife, White, Female,45, Italy, <=50K
30, Self-emp-not-inc,9, Divorced, Other-service, Unmarried, White, Female,40, United-States, <=50K
29, Self-emp-not-inc,10, Never-married, Craft-repair, Not-in-family, White, Male,45, United-States, <=50K
34, Private,9, Divorced, Transport-moving, Own-child, White, Female,40, United-States, <=50K
26, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
40, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, <=50K
35, Private,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
30, Private,9, Divorced, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
53, Private,12, Divorced, Adm-clerical, Unmarried, White, Female,48, United-States, <=50K
46, Private,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,35, United-States, <=50K
43, Self-emp-not-inc,13, Separated, Craft-repair, Unmarried, White, Male,35, United-States, <=50K
57, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Poland, <=50K
20, Private,10, Never-married, Handlers-cleaners, Own-child, White, Male,35, United-States, <=50K
36, Private,11, Divorced, Tech-support, Not-in-family, White, Male,40, United-States, <=50K
31, Private,9, Divorced, Adm-clerical, Unmarried, White, Female,35, United-States, <=50K
51, Private,10, Married-spouse-absent, Transport-moving, Unmarried, White, Male,40, United-States, <=50K
59, Private,9, Divorced, Exec-managerial, Other-relative, White, Female,45, United-States, <=50K
31, Private,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,40, United-States, <=50K
34, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,45, Cuba, <=50K
24, Private,13, Never-married, Sales, Own-child, Black, Female,40, United-States, <=50K
33, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
23, Private,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,35, United-States, <=50K
30, Private,10, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
35, Private,9, Divorced, Other-service, Unmarried, White, Female,40, United-States, <=50K
45, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
46, Private,9, Married-civ-spouse, Sales, Wife, White, Female,40, United-States, <=50K
20, Self-emp-inc,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
57, Self-emp-not-inc,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, <=50K
26, Private,3, Never-married, Farming-fishing, Other-relative, Black, Male,40, Mexico, <=50K
42, Private,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,40, Jamaica, <=50K
35, Private,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
42, Private,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,40, United-States, <=50K
21, Private,10, Never-married, Handlers-cleaners, Own-child, White, Male,35, United-States, <=50K
18, Private,9, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,40, United-States, <=50K
47, Private,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,40, United-States, <=50K
34, Private,7, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States, <=50K
19, Private,8, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
38, Private,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,40, United-States, <=50K
25, State-gov,13, Never-married, Protective-serv, Not-in-family, Black, Male,40, United-States, <=50K
20, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K
31, Private,10, Separated, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
37, Private,13, Never-married, Prof-specialty, Not-in-family, Black, Female,40, United-States, <=50K
23, Private,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
17, Private,5, Never-married, Other-service, Own-child, Black, Male,35, United-States, <=50K
43, Private,10, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
49, Private,13, Divorced, Sales, Other-relative, White, Female,35, United-States, <=50K
23, Private,9, Never-married, Sales, Not-in-family, White, Male,40, United-States, <=50K
