"age","workclass","education.num","marital.status","occupation","relationship","race","sex","hours.per.week","native.country","income"
22," Private",9," Never-married"," Craft-repair"," Own-child"," White"," Male",50," United-States"," <=50K"
25," Private",10," Never-married"," Tech-support"," Own-child"," White"," Female",40," United-States"," <=50K"
34," Private",9," Divorced"," Adm-clerical"," Own-child"," White"," Male",40," United-States"," <=50K"
26," Private",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",40," United-States"," <=50K"
27," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
25," Private",13," Never-married"," Exec-managerial"," Not-in-family"," White"," Male",50," United-States"," <=50K"
35," Private",6," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
63," Private",9," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",40," United-States"," <=50K"
36," Private",9," Divorced"," Exec-managerial"," Not-in-family"," White"," Female",40," United-States"," <=50K"
22," Private",10," Never-married"," Craft-repair"," Own-child"," White"," Male",40," United-States"," <=50K"
23," Private",13," Never-married"," Sales"," Not-in-family"," White"," Female",40," United-States"," <=50K"
32," Private",9," Divorced"," Craft-repair"," Own-child"," White"," Male",40," United-States"," <=50K"
60," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
41," Private",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",40," United-States"," <=50K"
22," Private",9," Never-married"," Other-service"," Own-child"," White"," Male",40," United-States"," <=50K"
37," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," <=50K"
38," Private",11," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",50," United-States"," <=50K"
28," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
47," Private",9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",38," United-States"," <=50K"
50," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
27," Private",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
25," Private",13," Never-married"," Adm-clerical"," Own-child"," White"," Female",40," United-States"," <=50K"
25," Private",14," Never-married"," Prof-specialty"," Own-child"," White"," Female",40," United-States"," <=50K"
34," Private",10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",40," United-States"," <=50K"
20," Private",9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",40," United-States"," <=50K"
20," Private",10," Never-married"," Other-service"," Not-in-family"," White"," Male",40," United-States"," <=50K"
22," Private",10," Never-married"," Other-service"," Not-in-family"," White"," Male",40," United-States"," <=50K"
51," Private",9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," United-States"," <=50K"
40," Private",13," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",40," United-States"," <=50K"
32," Private",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",40," United-States"," <=50K"
33," Private",9," Divorced"," Other-service"," Unmarried"," White"," Female",40," United-States"," <=50K"
52," Private",7," Married-civ-spouse"," Other-service"," Husband"," White"," Male",40," United-States"," <=50K"
28," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",50," United-States"," <=50K"
36," Private",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
42," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",50," United-States"," >50K"
41," Private",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",50," United-States"," >50K"
38," Private",13," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",45," United-States"," >50K"
58," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
56," Private",11," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",40," United-States"," >50K"
49," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
60," Private",10," Married-civ-spouse"," Other-service"," Husband"," White"," Male",40," United-States"," >50K"
49," Private",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",45," United-States"," >50K"
34," Private",10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," United-States"," >50K"
41," State-gov",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
42," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",45," United-States"," >50K"
30," Private",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",50," United-States"," >50K"
50," Federal-gov",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
43," Private",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
48," Private",4," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," >50K"
52," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
43," Private",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
53," Private",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
45," Private",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",50," United-States"," >50K"
44," Private",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
51," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
57," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
30," Private",9," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",40," United-States"," >50K"
44," Private",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",50," United-States"," >50K"
33," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
41," Local-gov",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",45," United-States"," >50K"
58," Private",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
35," Private",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",52," United-States"," >50K"
29," Private",10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",40," United-States"," >50K"
44," State-gov",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
42," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
32," Private",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
35," Private",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
52," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",50," United-States"," >50K"
34," Private",10," Never-married"," Adm-clerical"," Own-child"," White"," Male",40," United-States"," >50K"
37," Private",10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",40," United-States"," >50K"
27," Private",13," Married-civ-spouse"," Tech-support"," Wife"," White"," Female",40," United-States"," >50K"
30," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
37," Private",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",40," United-States"," >50K"
31," Private",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",40," United-States"," >50K"
41," Private",11," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",40," United-States"," >50K"
53," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
35," Private",11," Divorced"," Prof-specialty"," Unmarried"," White"," Female",40," United-States"," >50K"
58," Self-emp-inc",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
42," Private",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
50," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
44," Private",13," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," >50K"
27," Private",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",40," United-States"," >50K"
52," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
52," Private",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
36," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
61," Private",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
34," Local-gov",10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",40," United-States"," >50K"
44," Private",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
50," State-gov",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
66," Self-emp-not-inc",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
30," Private",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
39," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
32," Private",7," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
49," Private",10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," United-States"," >50K"
47," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
34," Private",10," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," >50K"
35," Private",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
33," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
33," Private",13," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",40," United-States"," >50K"
48," Self-emp-not-inc",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
35," Private",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
41," Private",10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",40," United-States"," >50K"
41," Private",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
35," Private",13," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",50," United-States"," >50K"
56," Private",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
61," Private",13," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," >50K"
49," Private",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",50," United-States"," >50K"
38," Private",11," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
36," Local-gov",10," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",40," United-States"," >50K"
53," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
29," Private",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
37," Self-emp-inc",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
51," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," >50K"
30," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
49," Self-emp-inc",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
42," Self-emp-not-inc",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
44," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",40," United-States"," >50K"
58," Private",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
59," Private",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",40," United-States"," >50K"
38," Private",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
